ID,SEX,EDUCATION,MARRIAGE,AGE
18721,2,2,1,27
18722,2,2,2,28
18723,2,2,2,28
18724,2,2,2,28
18725,2,2,1,28
18726,2,3,1,28
18727,2,2,2,29
18728,2,2,1,29
18729,2,2,2,28
18730,2,2,2,29
18731,2,2,1,23
18732,2,1,2,23
18733,2,2,2,23
18734,2,2,1,24
18735,2,2,2,25
18736,2,1,2,25
18737,2,2,2,25
18738,2,2,1,25
18739,2,1,2,25
18740,2,1,2,26
18741,2,2,2,26
18742,2,4,2,26
18743,2,1,2,27
18744,2,2,1,29
18745,2,2,2,29
18746,2,2,2,29
18747,2,2,1,29
18748,2,2,2,25
18749,2,2,2,26
18750,2,2,2,26
18751,2,2,2,26
18752,2,2,2,26
18753,2,1,2,26
18754,2,2,2,27
18755,2,2,2,27
18756,2,1,2,29
18757,2,2,2,30
18758,2,1,2,30
18759,2,2,2,30
18760,2,1,1,30
18761,2,1,2,28
18762,2,2,2,29
18763,2,1,2,29
18764,2,1,2,30
18765,2,1,2,28
18766,2,1,1,28
18767,2,2,2,28
18768,2,1,2,28
18769,2,2,1,28
18770,2,2,1,26
18771,2,3,1,26
18772,2,2,2,26
18773,2,2,1,27
18774,2,2,2,27
18775,2,1,2,28
18776,2,1,2,29
18777,2,1,2,27
18778,2,2,2,27
18779,2,1,2,29
18780,2,3,2,28
18781,2,1,2,29
18782,2,1,1,30
18783,2,1,2,29
18784,2,1,2,27
18785,2,2,2,26
18786,2,1,2,27
18787,2,1,2,27
18788,2,1,2,28
18789,2,2,2,28
18790,2,2,2,28
18791,2,2,1,28
18792,2,2,2,29
18793,2,2,1,29
18794,2,2,2,29
18795,2,1,2,29
18796,2,2,1,29
18797,2,2,2,29
18798,2,3,1,29
18799,2,2,1,29
18800,2,1,2,25
18801,2,1,2,26
18802,2,2,2,26
18803,2,2,2,26
18804,2,1,2,26
18805,2,1,2,26
18806,2,1,2,29
18807,2,3,2,31
18808,2,2,1,31
18809,2,1,2,31
18810,2,1,2,30
18811,2,1,2,27
18812,2,1,2,28
18813,2,2,2,27
18814,2,2,1,27
18815,2,1,2,27
18816,2,2,1,30
18817,2,2,2,29
18818,2,2,2,30
18819,2,2,2,25
18820,2,4,1,26
18821,2,2,1,26
18822,2,1,2,26
18823,2,2,2,26
18824,2,2,2,27
18825,2,1,2,27
18826,2,2,1,28
18827,2,3,2,24
18828,2,1,2,27
18829,2,1,2,29
18830,2,1,1,29
18831,2,1,2,29
18832,2,3,2,31
18833,2,2,2,22
18834,2,2,2,24
18835,2,3,1,24
18836,2,2,2,25
18837,2,2,1,25
18838,2,1,2,26
18839,2,2,2,27
18840,2,1,2,27
18841,2,2,2,27
18842,2,2,1,29
18843,2,2,1,34
18844,2,1,2,30
18845,2,1,2,27
18846,2,2,1,27
18847,2,2,1,28
18848,2,2,2,27
18849,2,3,1,30
18850,2,1,2,28
18851,2,1,2,28
18852,2,2,1,30
18853,2,2,2,24
18854,2,3,1,26
18855,2,1,2,26
18856,2,1,2,23
18857,2,1,2,27
18858,2,1,2,28
18859,2,1,2,29
18860,2,2,2,28
18861,2,5,2,26
18862,2,2,2,27
18863,2,1,2,27
18864,2,1,2,28
18865,2,2,1,28
18866,2,1,1,29
18867,2,2,1,30
18868,2,2,2,28
18869,2,2,2,28
18870,2,1,2,28
18871,2,2,2,27
18872,2,3,1,27
18873,2,1,2,27
18874,2,2,2,23
18875,2,1,2,26
18876,2,1,2,31
18877,2,2,1,31
18878,2,1,2,30
18879,2,2,2,30
18880,2,1,2,28
18881,2,1,2,30
18882,2,2,2,31
18883,2,1,2,30
18884,2,1,2,32
18885,2,1,1,31
18886,2,2,2,30
18887,2,2,1,31
18888,2,2,2,31
18889,2,3,2,31
18890,2,2,1,30
18891,2,1,2,28
18892,2,2,2,28
18893,2,2,2,28
18894,2,1,2,27
18895,2,2,1,27
18896,2,2,2,28
18897,2,2,2,28
18898,2,2,1,29
18899,2,5,2,28
18900,2,1,2,28
18901,2,2,2,27
18902,2,1,2,27
18903,2,2,1,28
18904,2,1,2,28
18905,2,1,2,28
18906,2,2,2,29
18907,2,1,2,28
18908,2,2,1,28
18909,2,1,2,28
18910,2,1,1,29
18911,2,2,2,29
18912,2,1,2,28
18913,2,1,2,28
18914,2,2,2,28
18915,2,2,1,28
18916,2,2,1,28
18917,2,1,2,29
18918,2,2,2,28
18919,2,1,2,28
18920,2,1,2,28
18921,2,1,2,28
18922,2,2,2,28
18923,2,1,2,28
18924,2,2,2,29
18925,2,2,2,29
18926,2,2,1,29
18927,2,2,1,26
18928,2,2,2,28
18929,2,1,2,29
18930,2,1,1,30
18931,2,1,2,31
18932,2,2,2,31
18933,2,1,2,31
18934,2,2,1,32
18935,2,3,1,28
18936,2,2,1,34
18937,2,2,1,28
18938,2,1,2,28
18939,2,2,1,28
18940,2,3,1,28
18941,2,1,2,28
18942,2,2,2,30
18943,2,1,1,31
18944,2,2,2,30
18945,2,1,1,30
18946,2,1,2,31
18947,2,2,2,30
18948,2,2,1,32
18949,2,3,0,32
18950,2,2,1,32
18951,2,2,2,23
18952,2,3,1,23
18953,2,1,2,26
18954,2,2,2,23
18955,2,1,2,23
18956,2,2,2,23
18957,2,5,2,39
18958,2,2,1,28
18959,2,1,1,30
18960,2,2,2,30
18961,2,1,2,29
18962,2,1,2,29
18963,2,2,2,30
18964,2,2,2,29
18965,2,2,2,29
18966,2,1,2,29
18967,2,1,2,29
18968,2,2,2,30
18969,2,5,1,27
18970,2,1,2,28
18971,2,1,2,28
18972,2,1,2,28
18973,2,1,2,28
18974,2,1,2,28
18975,2,1,2,28
18976,2,1,2,28
18977,2,1,2,29
18978,2,1,2,29
18979,2,1,2,29
18980,2,2,2,32
18981,2,2,2,32
18982,2,2,2,32
18983,2,3,2,33
18984,2,2,1,33
18985,2,2,2,30
18986,2,1,2,30
18987,2,2,1,30
18988,2,1,2,30
18989,2,1,2,30
18990,2,2,1,31
18991,2,2,1,32
18992,2,2,1,32
18993,2,1,2,31
18994,2,2,2,28
18995,2,1,2,30
18996,2,2,1,30
18997,2,2,1,36
18998,2,2,1,28
18999,2,2,2,30
19000,2,1,2,29
19001,2,1,2,29
19002,2,1,1,27
19003,2,1,2,27
19004,2,1,2,29
19005,2,2,2,30
19006,2,2,2,29
19007,2,2,2,30
19008,2,1,2,30
19009,2,5,2,30
19010,2,1,2,29
19011,2,3,2,29
19012,2,3,2,30
19013,2,1,1,30
19014,2,3,1,31
19015,2,3,1,37
19016,2,4,1,48
19017,2,2,1,36
19018,2,2,2,27
19019,2,1,2,28
19020,2,1,2,28
19021,2,1,2,28
19022,2,2,1,34
19023,2,2,2,35
19024,2,2,1,42
19025,2,2,2,26
19026,2,2,2,28
19027,2,2,1,29
19028,2,2,1,30
19029,2,2,2,35
19030,2,1,1,45
19031,2,3,3,49
19032,2,2,2,34
19033,2,2,2,34
19034,2,2,1,45
19035,2,2,1,42
19036,2,2,1,41
19037,2,2,1,36
19038,2,1,2,22
19039,2,2,2,26
19040,2,1,2,26
19041,2,3,1,43
19042,2,2,1,23
19043,2,2,2,23
19044,2,2,2,23
19045,2,1,2,29
19046,2,2,1,30
19047,2,1,1,39
19048,2,2,1,46
19049,2,1,1,40
19050,2,1,1,30
19051,2,2,2,30
19052,2,1,1,31
19053,2,2,1,26
19054,2,3,1,37
19055,2,2,1,42
19056,2,3,1,35
19057,2,2,1,38
19058,2,1,2,25
19059,2,1,2,25
19060,2,2,1,27
19061,2,2,1,27
19062,2,5,1,28
19063,2,1,2,29
19064,2,1,1,31
19065,2,2,1,31
19066,2,2,1,32
19067,2,2,1,41
19068,2,2,1,37
19069,2,2,1,40
19070,2,3,1,35
19071,2,1,1,35
19072,2,3,1,39
19073,2,2,1,35
19074,2,2,1,33
19075,2,1,1,37
19076,2,1,1,39
19077,2,2,1,36
19078,2,3,1,40
19079,2,3,2,45
19080,2,1,2,29
19081,2,1,2,29
19082,2,1,2,31
19083,2,3,1,32
19084,2,3,2,32
19085,2,3,2,34
19086,2,1,1,29
19087,2,2,1,37
19088,2,3,1,29
19089,2,2,2,27
19090,2,1,2,31
19091,2,3,1,34
19092,2,2,3,31
19093,2,2,1,34
19094,2,3,1,45
19095,2,2,1,37
19096,2,2,2,45
19097,2,2,1,30
19098,2,1,2,25
19099,2,1,1,27
19100,2,1,2,27
19101,2,3,2,28
19102,2,2,1,49
19103,2,2,1,45
19104,2,2,1,40
19105,2,2,1,39
19106,2,2,1,49
19107,2,1,2,27
19108,2,3,1,28
19109,2,2,1,29
19110,2,1,1,30
19111,2,3,1,35
19112,2,2,1,28
19113,2,1,2,28
19114,2,1,2,30
19115,2,2,1,31
19116,2,3,1,36
19117,2,3,1,28
19118,2,3,1,44
19119,2,3,2,42
19120,2,2,2,35
19121,2,2,1,34
19122,2,2,1,49
19123,2,2,2,32
19124,2,1,2,32
19125,2,2,2,32
19126,2,2,1,39
19127,2,2,2,26
19128,2,1,2,31
19129,2,3,1,45
19130,2,3,1,44
19131,2,1,2,30
19132,2,2,1,33
19133,2,3,1,32
19134,2,2,1,34
19135,2,1,1,34
19136,2,2,1,34
19137,2,3,1,34
19138,2,3,1,35
19139,2,2,2,34
19140,2,2,1,37
19141,2,2,1,37
19142,2,3,1,43
19143,2,1,2,27
19144,2,2,2,31
19145,2,3,1,32
19146,2,1,1,40
19147,2,5,1,41
19148,2,3,2,29
19149,2,3,1,37
19150,2,1,1,36
19151,2,2,1,46
19152,2,2,1,38
19153,2,3,2,47
19154,2,2,2,42
19155,2,2,1,37
19156,2,1,1,43
19157,2,1,2,36
19158,2,3,2,39
19159,2,3,1,46
19160,2,2,1,43
19161,2,2,2,38
19162,2,2,1,39
19163,2,2,1,47
19164,2,3,1,36
19165,2,2,1,33
19166,2,1,2,34
19167,2,2,1,35
19168,2,3,2,33
19169,2,2,1,40
19170,2,3,1,36
19171,2,2,1,43
19172,2,3,2,38
19173,2,2,1,33
19174,2,3,1,35
19175,2,3,1,39
19176,2,3,1,48
19177,2,2,1,36
19178,2,2,1,44
19179,2,3,1,41
19180,2,2,1,34
19181,2,2,1,35
19182,2,1,2,35
19183,2,3,1,40
19184,2,2,1,40
19185,2,1,2,22
19186,2,2,1,24
19187,2,2,2,38
19188,2,2,1,45
19189,2,2,1,37
19190,2,3,1,43
19191,2,2,1,47
19192,2,2,1,38
19193,2,1,1,38
19194,2,1,2,32
19195,2,2,1,33
19196,2,1,2,27
19197,2,1,2,28
19198,2,2,2,35
19199,2,2,1,40
19200,2,2,2,32
19201,2,2,1,46
19202,2,2,1,43
19203,2,2,2,36
19204,2,2,2,22
19205,2,2,2,24
19206,2,1,2,24
19207,2,2,1,25
19208,2,2,2,37
19209,2,2,2,30
19210,2,1,2,30
19211,2,2,2,31
19212,2,1,2,29
19213,2,2,1,31
19214,2,1,2,31
19215,2,2,2,34
19216,2,1,2,27
19217,2,2,2,38
19218,2,1,2,40
19219,2,2,1,35
19220,2,3,1,34
19221,2,2,1,47
19222,2,5,1,36
19223,2,1,1,42
19224,2,1,2,38
19225,2,3,2,45
19226,2,2,1,38
19227,2,3,2,45
19228,2,2,1,32
19229,2,1,1,32
19230,2,2,1,41
19231,2,3,1,44
19232,2,2,1,38
19233,2,3,2,42
19234,2,5,2,45
19235,2,1,2,37
19236,2,1,2,39
19237,2,2,1,49
19238,2,1,2,36
19239,2,1,2,35
19240,2,2,1,35
19241,2,3,1,44
19242,2,2,1,42
19243,2,2,1,41
19244,2,2,1,47
19245,2,3,1,42
19246,2,2,1,37
19247,2,2,1,38
19248,2,2,2,44
19249,2,1,1,36
19250,2,1,2,38
19251,2,2,2,30
19252,2,1,2,30
19253,2,1,2,30
19254,2,2,1,44
19255,2,2,1,39
19256,2,2,2,41
19257,2,1,2,31
19258,2,1,2,31
19259,2,1,2,33
19260,2,2,2,29
19261,2,1,2,29
19262,2,2,2,31
19263,2,1,2,31
19264,2,2,1,37
19265,2,3,1,47
19266,2,2,1,35
19267,2,2,1,37
19268,2,4,2,42
19269,2,3,1,42
19270,2,3,1,39
19271,2,2,2,43
19272,2,2,1,40
19273,2,1,2,32
19274,2,2,2,32
19275,2,1,2,32
19276,2,1,1,33
19277,2,3,1,41
19278,2,2,1,41
19279,2,2,2,39
19280,2,2,1,32
19281,2,1,2,40
19282,2,1,2,33
19283,2,2,2,29
19284,2,1,1,32
19285,2,1,2,32
19286,2,2,2,32
19287,2,3,2,34
19288,2,2,2,35
19289,2,2,1,36
19290,2,1,1,42
19291,2,2,1,33
19292,2,2,2,39
19293,2,2,1,37
19294,2,1,1,38
19295,2,2,2,36
19296,2,2,2,41
19297,2,2,1,40
19298,2,3,1,40
19299,2,3,2,40
19300,2,1,2,37
19301,2,2,1,39
19302,2,2,2,39
19303,2,1,1,36
19304,2,1,2,31
19305,2,1,1,31
19306,2,1,2,31
19307,2,2,1,33
19308,2,1,1,32
19309,2,3,1,32
19310,2,1,1,42
19311,2,1,2,33
19312,2,2,1,34
19313,2,1,2,34
19314,2,1,1,34
19315,2,2,2,33
19316,2,1,1,41
19317,2,2,1,38
19318,2,3,1,44
19319,2,2,2,39
19320,2,2,1,42
19321,2,2,1,35
19322,2,2,1,36
19323,2,2,1,38
19324,2,1,2,39
19325,2,3,1,38
19326,2,2,1,38
19327,2,2,1,40
19328,2,3,1,39
19329,2,3,1,40
19330,2,3,2,41
19331,2,1,1,41
19332,2,3,1,35
19333,2,3,2,35
19334,2,3,1,38
19335,2,3,2,36
19336,2,2,1,48
19337,2,2,2,35
19338,2,3,1,44
19339,2,5,2,48
19340,2,3,1,43
19341,2,2,1,45
19342,2,2,1,41
19343,2,3,0,31
19344,2,1,1,34
19345,2,3,1,48
19346,2,2,1,35
19347,2,3,1,31
19348,2,2,1,44
19349,2,1,1,37
19350,2,2,2,41
19351,2,2,2,36
19352,2,2,1,40
19353,2,2,1,49
19354,2,2,1,43
19355,2,3,1,39
19356,2,2,2,33
19357,2,1,1,41
19358,2,3,1,42
19359,2,1,1,31
19360,2,2,2,31
19361,2,2,1,34
19362,2,2,1,33
19363,2,3,1,43
19364,2,3,1,43
19365,2,5,1,36
19366,2,2,1,40
19367,2,3,1,43
19368,2,2,1,39
19369,2,2,1,39
19370,2,2,2,35
19371,2,3,2,37
19372,2,2,2,42
19373,2,2,1,42
19374,2,2,1,37
19375,2,3,1,33
19376,2,2,2,35
19377,2,4,2,38
19378,2,2,2,41
19379,2,2,1,36
19380,2,2,1,38
19381,2,1,1,43
19382,2,2,1,37
19383,2,2,1,48
19384,2,2,1,47
19385,2,1,2,41
19386,2,2,1,29
19387,2,3,0,30
19388,2,2,2,29
19389,2,2,1,38
19390,2,2,1,37
19391,2,1,1,42
19392,2,2,1,43
19393,2,1,2,31
19394,2,2,1,32
19395,2,3,2,32
19396,2,1,2,32
19397,2,2,1,32
19398,2,1,1,33
19399,2,2,2,30
19400,2,1,2,31
19401,2,2,1,35
19402,2,2,1,36
19403,2,2,1,40
19404,2,2,1,38
19405,2,2,1,37
19406,2,1,1,42
19407,2,2,1,36
19408,2,2,1,37
19409,2,2,1,36
19410,2,1,2,32
19411,2,1,2,35
19412,2,1,1,35
19413,2,2,2,27
19414,2,1,2,47
19415,2,1,2,35
19416,2,1,1,37
19417,2,1,1,45
19418,2,3,1,45
19419,2,1,1,36
19420,2,1,2,29
19421,2,1,1,35
19422,2,2,1,35
19423,2,1,2,27
19424,2,1,2,31
19425,2,1,2,33
19426,2,2,1,34
19427,2,2,2,43
19428,2,2,1,37
19429,2,2,2,28
19430,2,3,1,49
19431,2,2,2,38
19432,2,1,2,27
19433,2,2,1,25
19434,2,2,1,39
19435,2,2,2,26
19436,2,2,2,26
19437,2,2,1,38
19438,2,1,2,30
19439,2,1,2,34
19440,2,2,1,35
19441,2,1,1,42
19442,2,1,2,45
19443,2,2,2,37
19444,2,1,1,39
19445,2,3,2,23
19446,2,1,2,24
19447,2,4,1,28
19448,2,1,2,28
19449,2,1,2,29
19450,2,2,1,47
19451,2,1,2,27
19452,2,2,2,27
19453,2,1,2,32
19454,2,1,1,35
19455,2,1,2,31
19456,2,1,3,47
19457,2,1,2,36
19458,2,1,2,37
19459,2,2,1,44
19460,2,2,1,33
19461,2,2,2,33
19462,2,2,1,33
19463,2,2,1,49
19464,2,1,1,37
19465,2,2,2,40
19466,2,2,1,40
19467,2,3,1,38
19468,2,3,2,43
19469,2,2,1,32
19470,2,1,1,41
19471,2,2,1,31
19472,2,2,1,32
19473,2,2,2,24
19474,2,1,2,32
19475,2,2,1,33
19476,2,2,1,47
19477,2,2,1,38
19478,2,2,1,40
19479,2,1,2,32
19480,2,3,2,35
19481,2,2,1,39
19482,2,2,1,38
19483,2,1,2,28
19484,2,2,1,48
19485,2,2,1,46
19486,2,3,1,46
19487,2,1,1,28
19488,2,1,2,28
19489,2,2,1,37
19490,2,1,2,42
19491,2,1,2,35
19492,2,2,1,41
19493,2,2,1,48
19494,2,3,2,36
19495,2,1,2,28
19496,2,1,1,43
19497,2,1,1,49
19498,2,5,2,34
19499,2,1,2,46
19500,2,1,2,27
19501,2,1,1,30
19502,2,5,1,39
19503,2,1,2,44
19504,2,1,2,39
19505,2,1,2,40
19506,2,2,1,29
19507,2,2,1,30
19508,2,2,1,32
19509,2,2,2,32
19510,2,3,1,40
19511,2,2,1,49
19512,2,1,2,29
19513,2,1,2,31
19514,2,1,2,27
19515,2,2,2,30
19516,2,1,1,38
19517,2,1,1,45
19518,2,1,2,34
19519,2,2,1,29
19520,2,2,1,26
19521,2,2,1,35
19522,2,2,1,28
19523,2,1,2,28
19524,2,1,2,26
19525,2,2,1,32
19526,2,2,1,33
19527,2,2,2,33
19528,2,2,1,35
19529,2,3,2,38
19530,2,2,1,36
19531,2,2,2,34
19532,2,1,1,46
19533,2,2,1,41
19534,2,2,2,43
19535,2,3,1,43
19536,2,1,2,30
19537,2,3,1,44
19538,2,2,2,40
19539,2,1,2,30
19540,2,1,2,31
19541,2,1,1,32
19542,2,1,1,38
19543,2,2,2,37
19544,2,2,1,41
19545,2,3,2,46
19546,2,3,1,28
19547,2,2,2,36
19548,2,2,1,38
19549,2,2,2,24
19550,2,1,2,32
19551,2,1,2,41
19552,2,3,2,46
19553,2,2,1,37
19554,2,5,2,25
19555,2,2,1,43
19556,2,2,1,28
19557,2,2,1,29
19558,2,1,1,37
19559,2,2,1,42
19560,2,3,1,37
19561,2,1,1,40
19562,2,2,1,37
19563,2,3,2,30
19564,2,1,2,34
19565,2,3,1,48
19566,2,2,1,47
19567,2,2,1,47
19568,2,2,2,30
19569,2,3,1,33
19570,2,2,1,44
19571,2,3,1,42
19572,2,2,1,38
19573,2,2,1,39
19574,2,2,2,46
19575,2,3,1,43
19576,2,1,1,31
19577,2,2,1,45
19578,2,2,1,45
19579,2,2,1,32
19580,2,2,1,44
19581,2,2,1,39
19582,2,1,2,31
19583,2,2,2,44
19584,2,2,1,36
19585,2,1,2,35
19586,2,1,2,29
19587,2,2,2,30
19588,2,2,1,30
19589,2,1,2,30
19590,2,2,2,38
19591,2,2,2,36
19592,2,1,1,33
19593,2,2,1,45
19594,2,1,1,40
19595,2,1,1,35
19596,2,2,1,42
19597,2,2,1,32
19598,2,1,2,32
19599,2,1,1,40
19600,2,1,2,36
19601,2,1,2,32
19602,2,1,2,37
19603,2,2,2,38
19604,2,2,1,48
19605,2,1,2,31
19606,2,1,1,31
19607,2,2,2,34
19608,2,2,2,34
19609,2,4,2,29
19610,2,2,1,38
19611,2,2,1,47
19612,2,2,2,30
19613,2,1,1,29
19614,2,2,1,30
19615,2,1,2,30
19616,1,2,2,30
19617,2,1,2,30
19618,2,2,2,30
19619,2,3,1,31
19620,2,2,2,32
19621,2,5,1,33
19622,2,2,1,34
19623,2,1,1,37
19624,2,2,1,37
19625,2,2,1,45
19626,2,2,1,37
19627,2,2,2,42
19628,2,2,1,44
19629,2,2,1,46
19630,2,2,1,45
19631,2,2,1,35
19632,2,1,1,41
19633,2,1,1,42
19634,2,3,1,44
19635,2,2,2,41
19636,2,2,1,42
19637,2,1,2,29
19638,2,3,1,49
19639,2,4,2,29
19640,2,1,2,31
19641,2,1,2,32
19642,2,1,2,29
19643,2,1,2,29
19644,2,1,2,29
19645,2,2,1,30
19646,2,1,2,30
19647,2,2,1,30
19648,2,2,1,31
19649,2,1,1,33
19650,2,2,1,33
19651,2,2,1,32
19652,2,2,1,32
19653,2,2,1,32
19654,2,1,2,32
19655,2,3,1,33
19656,2,1,2,33
19657,2,1,2,33
19658,2,2,2,33
19659,2,1,2,33
19660,2,2,1,33
19661,2,3,3,44
19662,2,2,2,39
19663,2,1,2,44
19664,2,2,1,36
19665,2,2,2,37
19666,2,3,2,40
19667,2,2,2,41
19668,2,3,2,36
19669,2,2,1,34
19670,2,2,1,41
19671,2,2,1,44
19672,2,2,1,37
19673,2,2,1,34
19674,2,2,1,35
19675,2,1,2,38
19676,2,1,2,37
19677,2,3,1,40
19678,2,1,1,41
19679,2,2,2,37
19680,2,2,1,40
19681,2,2,1,34
19682,2,2,1,39
19683,2,2,1,46
19684,2,3,1,46
19685,2,3,2,35
19686,2,1,1,38
19687,2,2,1,39
19688,2,3,1,40
19689,2,1,1,33
19690,2,1,1,45
19691,2,2,1,37
19692,2,2,2,33
19693,2,3,1,37
19694,2,2,1,49
19695,2,2,1,38
19696,2,3,1,49
19697,2,1,1,37
19698,2,2,1,38
19699,2,2,1,33
19700,2,3,1,48
19701,2,3,1,39
19702,2,1,2,32
19703,2,1,1,40
19704,2,3,1,37
19705,2,2,1,31
19706,2,2,1,47
19707,2,2,1,47
19708,2,2,2,24
19709,2,1,2,28
19710,2,2,1,34
19711,2,4,1,41
19712,2,1,2,29
19713,2,1,2,27
19714,2,1,2,27
19715,2,1,2,28
19716,2,2,1,32
19717,2,1,2,34
19718,2,3,2,35
19719,2,1,1,28
19720,2,1,1,32
19721,2,3,2,27
19722,2,3,2,30
19723,2,1,1,39
19724,2,1,1,44
19725,2,2,2,28
19726,2,2,2,29
19727,2,3,2,30
19728,2,2,2,30
19729,2,1,2,32
19730,2,2,1,35
19731,2,3,1,39
19732,2,2,1,31
19733,2,2,1,32
19734,2,2,2,38
19735,2,1,2,40
19736,2,1,2,27
19737,2,1,1,30
19738,2,2,1,35
19739,2,3,1,42
19740,2,2,1,46
19741,2,2,1,30
19742,2,1,2,32
19743,2,2,2,43
19744,2,2,1,48
19745,2,1,1,45
19746,2,3,2,43
19747,2,2,2,35
19748,2,1,1,40
19749,2,2,2,39
19750,2,2,2,31
19751,2,2,2,33
19752,2,2,2,47
19753,2,2,1,41
19754,2,1,1,36
19755,2,1,1,41
19756,2,2,1,42
19757,2,1,1,38
19758,2,2,1,33
19759,2,1,2,35
19760,2,1,1,35
19761,2,2,1,34
19762,2,2,1,34
19763,2,3,1,35
19764,2,2,1,35
19765,2,3,1,46
19766,2,2,2,39
19767,2,1,2,35
19768,2,3,1,46
19769,2,3,2,45
19770,2,3,1,47
19771,2,3,1,37
19772,2,5,2,40
19773,2,2,1,44
19774,2,3,1,48
19775,2,1,1,37
19776,2,2,1,42
19777,2,1,2,36
19778,2,2,1,42
19779,2,3,2,44
19780,2,1,1,42
19781,2,2,1,45
19782,2,2,1,40
19783,2,2,2,37
19784,2,2,1,35
19785,2,2,2,36
19786,2,1,2,40
19787,2,1,1,46
19788,2,1,2,38
19789,2,1,1,41
19790,2,2,1,41
19791,2,1,2,35
19792,2,3,1,40
19793,2,1,1,45
19794,2,3,1,42
19795,2,2,1,39
19796,2,2,2,43
19797,2,2,1,40
19798,2,1,1,47
19799,2,2,1,32
19800,2,3,1,40
19801,2,2,1,40
19802,2,3,1,41
19803,2,2,1,46
19804,2,2,1,43
19805,2,2,2,34
19806,2,1,2,35
19807,2,2,1,42
19808,2,2,1,37
19809,2,3,1,31
19810,2,3,1,47
19811,2,1,2,36
19812,2,2,1,42
19813,2,2,2,41
19814,2,3,1,41
19815,2,3,1,45
19816,2,2,1,40
19817,2,1,1,36
19818,2,2,2,33
19819,2,3,1,42
19820,2,2,2,43
19821,2,2,1,46
19822,2,3,2,46
19823,2,2,1,41
19824,2,2,1,32
19825,2,2,1,46
19826,2,2,2,35
19827,2,3,1,43
19828,2,2,2,33
19829,2,1,1,43
19830,2,3,1,48
19831,2,2,2,35
19832,2,2,2,36
19833,2,2,2,38
19834,2,2,1,40
19835,2,3,1,43
19836,2,2,2,38
19837,2,2,1,35
19838,2,4,1,44
19839,2,2,2,40
19840,2,2,1,49
19841,2,2,1,32
19842,2,1,1,33
19843,2,1,1,40
19844,2,1,2,35
19845,2,1,1,37
19846,2,1,1,43
19847,2,2,1,42
19848,2,2,1,30
19849,2,1,2,31
19850,2,1,2,34
19851,2,5,1,45
19852,2,2,1,45
19853,2,2,1,49
19854,2,1,1,42
19855,2,2,2,46
19856,2,2,1,38
19857,2,1,1,47
19858,2,1,2,38
19859,2,1,2,34
19860,2,1,1,34
19861,2,3,1,26
19862,2,2,2,27
19863,2,2,2,27
19864,2,3,1,41
19865,2,1,2,34
19866,2,2,1,33
19867,2,2,1,39
19868,2,1,1,38
19869,2,2,1,33
19870,2,1,2,34
19871,2,2,1,34
19872,2,1,1,35
19873,2,2,1,38
19874,2,2,1,46
19875,2,2,1,39
19876,2,3,1,39
19877,2,2,2,42
19878,2,2,1,38
19879,2,1,2,46
19880,2,1,1,37
19881,2,2,2,36
19882,2,1,2,38
19883,2,2,2,39
19884,2,2,1,42
19885,2,1,2,31
19886,2,2,1,32
19887,2,1,2,34
19888,2,1,1,47
19889,2,3,1,48
19890,2,3,1,35
19891,2,2,1,36
19892,2,3,1,41
19893,2,1,2,40
19894,2,2,1,42
19895,2,2,2,37
19896,2,2,1,32
19897,2,3,2,35
19898,2,2,1,49
19899,2,1,2,33
19900,2,2,1,41
19901,2,3,1,42
19902,2,2,1,45
19903,2,2,1,44
19904,2,1,1,40
19905,2,2,2,43
19906,2,1,2,45
19907,2,2,1,42
19908,2,2,1,44
19909,2,2,2,31
19910,2,1,2,33
19911,2,2,2,31
19912,2,2,2,31
19913,2,2,2,32
19914,2,3,1,33
19915,2,2,1,46
19916,2,3,2,40
19917,2,1,1,49
19918,2,2,1,45
19919,2,2,1,44
19920,2,1,1,44
19921,2,0,1,40
19922,2,2,2,44
19923,2,2,2,31
19924,2,2,1,31
19925,2,2,1,34
19926,2,1,2,34
19927,2,3,1,42
19928,2,2,1,39
19929,2,3,1,36
19930,2,2,1,49
19931,2,2,1,36
19932,2,3,2,49
19933,2,1,2,36
19934,2,1,1,45
19935,2,2,2,31
19936,2,2,2,31
19937,2,1,2,36
19938,2,1,1,39
19939,2,2,1,45
19940,2,1,1,42
19941,2,1,1,39
19942,2,2,1,38
19943,2,2,1,45
19944,2,1,1,38
19945,2,1,2,34
19946,2,2,1,36
19947,2,2,1,39
19948,2,3,1,44
19949,2,2,2,39
19950,2,2,2,33
19951,2,3,1,37
19952,2,3,1,38
19953,2,2,1,39
19954,2,1,1,44
19955,2,2,2,35
19956,2,2,1,35
19957,2,1,1,45
19958,2,2,1,45
19959,2,2,1,35
19960,2,3,1,45
19961,2,2,1,46
19962,2,2,1,35
19963,2,1,1,42
19964,2,3,1,41
19965,2,1,2,44
19966,2,2,1,36
19967,2,1,1,36
19968,2,1,2,35
19969,2,1,1,31
19970,2,1,2,32
19971,2,2,2,37
19972,2,2,1,41
19973,2,1,1,31
19974,2,1,1,32
19975,2,2,2,36
19976,2,1,1,41
19977,2,1,2,32
19978,2,2,1,32
19979,2,2,2,35
19980,2,2,1,45
19981,2,1,2,31
19982,2,2,3,43
19983,2,1,1,47
19984,2,2,1,34
19985,2,3,2,43
19986,2,1,2,33
19987,2,2,1,37
19988,2,1,1,48
19989,2,1,2,42
19990,2,1,2,32
